first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Harden,2015-03-23,HOU,IND,00:43:05,10,21,3,8,21,22,1,3,4,7,2,2,4,4,44,67.0
Pau,Gasol,2015-03-23,CHI,CHO,00:32:51,11,19,1,1,4,6,2,10,12,3,1,4,0,2,27,57.0
Brook,Lopez,2015-03-23,BRK,BOS,00:34:44,12,19,0,0,7,7,2,2,4,0,1,2,0,2,31,42.0
Rudy,Gobert,2015-03-23,UTA,MIN,00:41:26,7,11,0,0,4,8,11,6,17,1,1,6,1,3,18,54.25
Stephen,Curry,2015-03-23,GSW,WAS,00:28:16,8,14,5,8,3,3,1,4,5,6,2,0,2,1,24,44.75
C.J.,Watson,2015-03-23,IND,HOU,00:30:27,7,10,4,5,5,6,1,1,2,5,2,0,1,3,23,38.5
Evan,Turner,2015-03-23,BOS,BRK,00:40:18,9,13,0,2,1,2,0,10,10,12,0,1,2,2,19,50.5
Zach,Randolph,2015-03-23,MEM,NYK,00:34:30,9,12,0,0,5,6,3,4,7,5,0,0,2,4,23,38.25
George,Hill,2015-03-23,IND,HOU,00:35:43,9,15,2,6,0,1,1,5,6,3,3,3,1,4,20,44.5
Derrick,Favors,2015-03-23,UTA,MIN,00:41:58,8,13,0,0,3,7,4,8,12,4,0,2,0,4,19,44.0
Nikola,Mirotic,2015-03-23,CHI,CHO,00:31:33,10,19,1,6,7,10,0,8,8,2,0,1,2,2,28,42.5
Kemba,Walker,2015-03-23,CHO,CHI,00:34:01,11,24,2,7,5,5,1,1,2,2,0,1,0,3,29,37.5
Roy,Hibbert,2015-03-23,IND,HOU,00:31:38,8,12,0,0,2,2,6,4,10,1,1,1,2,3,18,35.0
Marc,Gasol,2015-03-23,MEM,NYK,00:32:14,9,17,0,0,3,5,2,6,8,3,0,0,0,2,21,35.5
Langston,Galloway,2015-03-23,NYK,MEM,00:42:59,7,16,2,5,3,4,1,6,7,5,1,0,1,2,19,37.75
Donatas,Motiejunas,2015-03-23,HOU,IND,00:37:58,6,9,1,2,4,4,0,2,2,3,3,0,2,4,17,29.5
Kelly,Olynyk,2015-03-23,BOS,BRK,00:16:40,7,12,3,5,1,2,3,2,5,2,1,1,1,4,18,32.25
Deron,Williams,2015-03-23,BRK,BOS,00:34:26,2,6,0,2,6,6,1,8,9,10,2,1,3,3,10,40.75
Marreese,Speights,2015-03-23,GSW,WAS,00:14:25,6,9,0,0,4,4,1,4,5,3,0,0,1,0,16,26.25
Tyler,Zeller,2015-03-23,BOS,BRK,00:30:07,9,14,0,0,0,0,1,6,7,3,0,1,2,2,18,32.25
Brandon,Bass,2015-03-23,BOS,BRK,00:25:30,4,8,0,0,4,4,2,3,5,2,2,0,0,0,12,25.25
Josh,Smith,2015-03-23,HOU,IND,00:28:49,7,14,4,6,0,0,2,3,5,3,1,0,2,2,18,31.75
Aaron,Brooks,2015-03-23,CHI,CHO,00:33:22,6,10,0,2,1,1,0,1,1,10,0,0,1,3,13,28.75
Andrew,Wiggins,2015-03-23,MIN,UTA,00:48:48,10,19,0,1,2,3,1,6,7,1,2,1,4,2,22,36.25
Avery,Bradley,2015-03-23,BOS,BRK,00:32:22,8,16,2,4,2,3,1,6,7,1,1,0,2,2,20,32.25
Tony,Allen,2015-03-23,MEM,NYK,00:26:34,4,5,1,1,0,2,0,7,7,3,2,1,1,0,9,28.25
Gorgui,Dieng,2015-03-23,MIN,UTA,00:44:36,4,8,0,0,3,4,3,2,5,1,3,3,1,5,11,30.25
Jason,Smith,2015-03-23,NYK,MEM,00:27:37,6,12,0,3,4,4,2,2,4,3,0,0,1,3,16,25.0
Chase,Budinger,2015-03-23,MIN,UTA,00:39:06,4,13,4,8,3,3,1,2,3,5,2,0,1,4,15,31.75
Sean,Kilpatrick,2015-03-23,MIN,UTA,00:19:44,4,7,3,4,2,2,1,2,3,2,1,0,1,2,13,22.75
Lorenzo,Brown,2015-03-23,MIN,UTA,00:44:39,4,5,0,0,2,3,1,6,7,6,2,0,3,5,10,30.25
Zach,LaVine,2015-03-23,MIN,UTA,00:45:49,7,19,5,6,8,10,0,3,3,4,0,0,7,3,27,35.75
Andre,Iguodala,2015-03-23,GSW,WAS,00:20:51,3,6,3,6,2,2,1,2,3,3,0,0,0,1,11,20.75
