first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Harden,2015-01-19,HOU,IND,00:39:56,12,18,7,12,14,15,1,0,1,7,4,1,5,0,45,67.75
DeAndre,Jordan,2015-01-19,LAC,BOS,00:33:20,8,9,0,0,3,6,6,6,12,1,2,6,2,0,19,50.5
Isaiah,Thomas,2015-01-19,PHO,LAL,00:30:09,9,12,4,6,2,2,0,1,1,4,5,0,5,1,24,40.75
Goran,Dragic,2015-01-19,PHO,LAL,00:36:05,11,15,0,2,2,3,3,6,9,5,1,0,3,4,24,43.25
C.J.,Miles,2015-01-19,IND,HOU,00:33:04,9,18,4,11,1,1,0,6,6,2,5,0,1,0,23,45.0
Carmelo,Anthony,2015-01-19,NYK,NOP,00:35:47,7,15,3,5,7,11,1,8,9,3,1,2,1,1,24,46.75
Blake,Griffin,2015-01-19,LAC,BOS,00:35:05,9,18,0,1,4,4,2,7,9,6,1,0,0,2,22,44.25
Stephen,Curry,2015-01-19,GSW,DEN,00:25:14,7,13,2,5,4,4,1,0,1,8,1,2,1,2,20,39.75
Klay,Thompson,2015-01-19,GSW,DEN,00:23:17,7,13,4,8,4,4,0,3,3,3,1,0,0,0,22,34.25
Kyrie,Irving,2015-01-19,CLE,CHI,00:40:34,7,16,1,2,3,4,1,3,4,12,0,2,1,1,18,45.0
Marcin,Gortat,2015-01-19,WAS,PHI,00:28:30,9,11,0,0,2,2,1,7,8,0,0,2,1,0,20,33.5
Nick,Young,2015-01-19,LAL,PHO,00:26:22,7,12,4,7,6,7,2,2,4,3,2,0,4,3,24,37.5
Damian,Lillard,2015-01-19,POR,SAC,00:37:44,6,19,2,9,8,11,2,4,6,5,3,0,0,1,22,44.0
Marc,Gasol,2015-01-19,MEM,DAL,00:39:13,6,13,0,0,8,9,1,7,8,4,1,1,1,4,20,39.5
Al,Horford,2015-01-19,ATL,DET,00:33:49,6,9,0,0,2,2,0,6,6,7,1,1,1,0,14,35.5
Mike,Scott,2015-01-19,ATL,DET,00:20:52,9,15,2,6,0,0,2,3,5,0,2,0,0,1,20,31.25
J.R.,Smith,2015-01-19,CLE,CHI,00:34:05,7,11,6,9,0,0,1,2,3,1,1,0,1,1,20,29.75
Eric,Bledsoe,2015-01-19,PHO,LAL,00:31:15,5,11,2,3,5,7,2,3,5,7,3,0,3,3,17,39.25
Jimmy,Butler,2015-01-19,CHI,CLE,00:39:31,6,16,1,3,7,9,1,6,7,3,1,1,0,1,20,37.75
Zach,Randolph,2015-01-19,MEM,DAL,00:40:09,8,13,0,0,2,2,4,11,15,2,1,0,4,1,18,39.75
Tyreke,Evans,2015-01-19,NOP,NYK,00:41:17,9,20,2,4,3,4,3,6,9,3,1,0,3,1,23,40.25
Dirk,Nowitzki,2015-01-19,DAL,MEM,00:32:08,7,13,2,4,5,5,0,6,6,0,0,0,0,2,21,29.5
Langston,Galloway,2015-01-19,NYK,NOP,00:30:44,8,14,3,6,2,2,2,3,5,3,0,0,2,3,21,32.25
Shaun,Livingston,2015-01-19,GSW,DEN,00:22:46,6,6,0,0,0,0,0,1,1,3,3,0,0,0,12,23.75
Monta,Ellis,2015-01-19,DAL,MEM,00:39:37,9,18,3,7,4,7,0,2,2,7,1,0,5,2,25,39.0
Marcus,Smart,2015-01-19,BOS,LAC,00:31:50,4,8,4,7,2,2,0,2,2,7,1,1,1,3,14,32.5
Jason,Smith,2015-01-19,NYK,NOP,00:37:35,6,9,0,0,0,0,2,1,3,6,0,2,0,1,12,28.75
Aaron,Brooks,2015-01-19,CHI,CLE,00:18:37,5,9,2,3,4,4,0,1,1,3,1,0,0,1,16,24.75
DeMarcus,Cousins,2015-01-19,SAC,POR,00:38:25,7,17,0,0,8,12,4,15,19,1,0,4,5,6,22,52.75
Tyson,Chandler,2015-01-19,DAL,MEM,00:39:41,3,6,0,0,4,5,7,9,16,2,0,1,1,2,10,34.5
Rudy,Gay,2015-01-19,SAC,POR,00:39:28,10,19,1,2,5,6,2,3,5,2,2,0,6,4,26,36.75
Timofey,Mozgov,2015-01-19,CLE,CHI,00:33:22,7,14,0,0,1,1,5,10,15,0,1,2,1,4,15,39.25
Greg,Monroe,2015-01-19,DET,ATL,00:33:38,5,11,0,0,6,6,6,14,20,2,1,1,6,4,16,45.0
Mike,Conley,2015-01-19,MEM,DAL,00:30:25,7,16,2,8,6,7,0,1,1,4,0,0,1,3,22,29.75
Paul,Millsap,2015-01-19,ATL,DET,00:30:26,8,15,3,6,1,2,0,7,7,2,0,0,1,2,20,32.75
Ty,Lawson,2015-01-19,DEN,GSW,00:32:02,8,14,1,2,2,6,0,1,1,6,0,0,1,1,19,29.25
Nerlens,Noel,2015-01-19,PHI,WAS,00:30:42,4,9,0,0,3,4,4,3,7,3,4,1,1,4,11,33.75
Amar'e,Stoudemire,2015-01-19,NYK,NOP,00:20:30,6,9,0,1,2,2,2,4,6,1,0,1,0,2,14,25.0
Thaddeus,Young,2015-01-19,MIN,CHO,00:31:45,7,15,0,0,4,4,2,2,4,2,3,0,3,1,18,30.5
Omer,Asik,2015-01-19,NOP,NYK,00:27:09,5,8,0,0,1,2,6,11,17,0,0,0,1,1,11,31.75
Brian,Roberts,2015-01-19,CHO,MIN,00:27:17,6,12,2,4,2,2,0,0,0,5,1,0,1,1,16,26.0
Evan,Turner,2015-01-19,BOS,LAC,00:29:57,2,6,1,3,5,6,1,9,10,6,0,0,1,0,10,31.5
Gerald,Henderson,2015-01-19,CHO,MIN,00:21:14,5,10,3,4,4,4,0,3,3,3,0,0,2,1,17,25.75
Eric,Gordon,2015-01-19,NOP,NYK,00:36:53,7,15,2,6,4,4,0,1,1,5,0,0,2,4,20,28.75
Zaza,Pachulia,2015-01-19,MIL,TOR,00:19:37,3,3,0,0,3,6,3,3,6,2,3,0,1,2,9,25.0
Ed,Davis,2015-01-19,LAL,PHO,00:21:44,2,7,0,0,4,6,5,6,11,3,2,1,0,2,8,32.25
Devin,Harris,2015-01-19,DAL,MEM,00:22:55,5,8,1,3,1,1,1,4,5,3,2,0,1,3,12,26.75
Ian,Mahinmi,2015-01-19,IND,HOU,00:29:08,3,5,0,0,3,4,6,8,14,1,0,0,0,4,9,28.0
Donald,Sloan,2015-01-19,IND,HOU,00:23:46,7,11,1,2,2,3,0,1,1,6,1,0,4,3,17,27.75
Louis,Williams,2015-01-19,TOR,MIL,00:28:14,4,12,2,4,5,5,1,1,2,2,4,0,2,2,15,28.5
Dwight,Howard,2015-01-19,HOU,IND,00:35:24,4,6,0,0,6,12,1,16,17,2,0,1,3,5,14,38.75
Jeremy,Lin,2015-01-19,LAL,PHO,00:30:32,4,9,1,2,1,2,0,3,3,10,3,0,3,3,10,33.75
Kyle,Korver,2015-01-19,ATL,DET,00:31:32,4,8,3,6,2,2,0,6,6,5,0,0,2,2,13,28.5
J.J.,Redick,2015-01-19,LAC,BOS,00:31:27,5,12,3,5,3,3,1,1,2,3,0,0,0,3,16,24.5
Derrick,Rose,2015-01-19,CHI,CLE,00:29:56,5,14,3,5,5,5,0,1,1,2,1,0,1,1,18,25.25
Leandro,Barbosa,2015-01-19,GSW,DEN,00:16:26,4,5,2,2,2,2,0,1,1,2,1,0,1,1,12,18.75
LeBron,James,2015-01-19,CLE,CHI,00:36:16,12,23,0,3,2,3,1,4,5,4,0,0,6,4,26,35.25
Brandon,Knight,2015-01-19,MIL,TOR,00:41:16,7,21,2,7,4,6,0,5,5,5,4,1,4,4,20,42.75
Kevin,Seraphin,2015-01-19,WAS,PHI,00:19:23,7,9,0,0,0,0,6,3,9,0,0,0,3,3,14,23.75
Ersan,Ilyasova,2015-01-19,MIL,TOR,00:22:36,5,9,1,3,3,6,3,4,7,0,0,1,0,3,14,25.25
Kevin,Love,2015-01-19,CLE,CHI,00:29:50,3,13,1,3,9,10,5,7,12,2,1,0,3,4,16,35.0
Markieff,Morris,2015-01-19,PHO,LAL,00:27:07,6,13,2,4,1,2,2,1,3,2,2,1,1,4,15,28.25
Brandon,Bass,2015-01-19,BOS,LAC,00:26:33,6,12,0,0,5,6,2,0,2,1,1,0,2,2,17,22.0
Otto,Porter,2015-01-19,WAS,PHI,00:25:49,4,9,0,1,2,2,2,4,6,4,1,2,1,3,10,29.0
Amir,Johnson,2015-01-19,TOR,MIL,00:31:37,4,8,0,1,3,4,5,2,7,0,2,1,1,4,11,25.25
Patrick,Patterson,2015-01-19,TOR,MIL,00:26:18,3,4,0,0,1,2,4,9,13,3,0,0,1,2,7,27.25
Darren,Collison,2015-01-19,SAC,POR,00:36:02,6,11,1,3,0,1,2,5,7,8,1,0,5,3,13,33.75
Taj,Gibson,2015-01-19,CHI,CLE,00:38:19,4,10,0,0,2,5,3,7,10,1,1,5,1,3,10,35.5
Terrence,Ross,2015-01-19,TOR,MIL,00:22:54,7,12,2,5,0,2,1,4,5,1,1,0,1,4,16,26.25
Nene,Hilario,2015-01-19,WAS,PHI,00:18:11,4,7,1,1,3,4,0,6,6,0,4,0,2,4,12,27.0
James,Michael,2015-01-19,GSW,DEN,00:12:37,4,5,0,0,3,5,2,3,5,0,0,1,0,2,11,19.25
Trevor,Ariza,2015-01-19,HOU,IND,00:28:06,3,7,1,5,2,2,1,0,1,3,3,0,0,2,9,21.25
Andre,Drummond,2015-01-19,DET,ATL,00:27:10,5,9,0,0,3,12,6,12,18,0,0,0,2,2,13,34.5
John,Wall,2015-01-19,WAS,PHI,00:28:35,4,9,0,0,3,3,1,3,4,10,1,0,5,2,11,30.5
Henry,Sims,2015-01-19,PHI,WAS,00:20:38,5,10,0,0,3,3,1,2,3,2,0,1,1,1,13,21.25
