first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Tim,Duncan,2015-02-19,SAS,LAC,00:33:10,12,14,1,1,5,5,0,11,11,3,1,1,0,3,30,52.75
Russell,Westbrook,2015-02-19,OKC,DAL,00:35:41,9,17,2,4,14,14,2,3,5,10,2,0,6,3,34,57.25
DeAndre,Jordan,2015-02-19,LAC,SAS,00:39:00,8,11,0,0,10,28,5,13,18,0,3,1,0,4,26,56.5
Tony,Parker,2015-02-19,SAS,LAC,00:34:35,8,17,1,2,4,4,0,3,3,13,2,0,0,4,21,48.75
Jamal,Crawford,2015-02-19,LAC,SAS,00:30:32,8,15,5,7,5,6,0,0,0,5,2,1,2,0,26,41.0
Chris,Paul,2015-02-19,LAC,SAS,00:40:26,9,16,2,4,2,3,0,5,5,16,1,0,4,5,22,53.25
Serge,Ibaka,2015-02-19,OKC,DAL,00:37:32,8,12,0,0,5,6,7,15,22,0,0,0,3,2,21,47.0
Aron,Baynes,2015-02-19,SAS,LAC,00:25:57,6,9,0,0,2,2,1,3,4,0,0,1,0,5,14,21.0
Anthony,Morrow,2015-02-19,OKC,DAL,00:29:22,7,13,2,5,0,0,1,1,2,0,2,0,2,2,16,22.5
J.J.,Redick,2015-02-19,LAC,SAS,00:39:46,6,13,1,5,2,2,0,5,5,2,0,0,2,0,15,23.75
Tiago,Splitter,2015-02-19,SAS,LAC,00:15:48,3,4,0,0,5,6,1,0,1,2,1,0,2,3,11,16.25
Matt,Barnes,2015-02-19,LAC,SAS,00:33:48,4,7,0,1,3,4,2,2,4,0,2,0,1,4,11,19.5
Glen,Davis,2015-02-19,LAC,SAS,00:16:31,4,6,0,0,2,5,3,3,6,0,1,1,1,4,10,21.0
Devin,Harris,2015-02-19,DAL,OKC,00:17:34,5,8,1,3,2,2,0,1,1,1,2,0,3,3,13,18.75
Charlie,Villanueva,2015-02-19,DAL,OKC,00:12:34,4,8,2,5,1,2,0,2,2,0,2,0,1,0,11,18.0
Kevin,Durant,2015-02-19,OKC,DAL,00:37:14,4,14,2,6,2,2,1,5,6,5,1,0,2,1,12,29.0
Tyson,Chandler,2015-02-19,DAL,OKC,00:33:01,4,10,0,0,2,3,7,6,13,0,0,0,2,3,10,25.25
Dirk,Nowitzki,2015-02-19,DAL,OKC,00:30:33,6,16,0,3,2,2,0,4,4,0,0,2,0,1,14,23.0
Al-Farouq,Aminu,2015-02-19,DAL,OKC,00:16:54,2,7,2,4,2,2,3,2,5,1,2,0,1,3,8,20.25
Marco,Belinelli,2015-02-19,SAS,LAC,00:24:25,4,9,3,6,0,0,0,2,2,3,0,0,1,3,11,19.0
Jose,Barea,2015-02-19,DAL,OKC,00:14:20,3,6,1,2,0,0,1,1,2,2,1,0,1,0,7,14.5
Danny,Green,2015-02-19,SAS,LAC,00:26:51,4,6,1,3,0,0,1,5,6,0,0,0,1,4,9,16.5
Manu,Ginobili,2015-02-19,SAS,LAC,00:23:02,3,4,3,4,1,2,0,1,1,6,0,0,5,4,10,19.25
Bernard,James,2015-02-19,DAL,OKC,00:8:07,1,1,0,0,2,2,1,1,2,0,0,1,0,1,4,8.5
Monta,Ellis,2015-02-19,DAL,OKC,00:35:00,2,13,1,5,2,2,0,0,0,4,6,0,2,2,7,24.5
Spencer,Hawes,2015-02-19,LAC,SAS,00:33:00,3,7,0,1,1,2,0,4,4,3,1,1,2,5,7,19.5
Dion,Waiters,2015-02-19,OKC,DAL,00:27:01,4,9,0,1,0,0,0,1,1,3,1,0,2,3,8,14.75
Chandler,Parsons,2015-02-19,DAL,OKC,00:36:18,3,12,2,5,0,0,1,6,7,2,1,0,3,2,8,21.25
Jeremy,Lamb,2015-02-19,OKC,DAL,00:4:31,1,3,1,2,0,0,0,1,1,0,0,0,0,0,3,4.75
Andre,Roberson,2015-02-19,OKC,DAL,00:15:10,2,9,0,2,0,2,6,6,12,1,0,0,2,2,4,19.5
Hedo,Turkoglu,2015-02-19,LAC,SAS,00:6:58,0,2,0,1,2,2,0,1,1,0,0,0,0,0,2,3.25
Nick,Collison,2015-02-19,OKC,DAL,00:25:40,1,7,0,2,0,0,4,5,9,1,1,0,2,2,2,15.75
Rajon,Rondo,2015-02-19,DAL,OKC,00:29:06,2,9,0,0,1,2,1,1,2,6,0,0,2,4,5,15.5
Matt,Bonner,2015-02-19,SAS,LAC,00:0:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kawhi,Leonard,2015-02-19,SAS,LAC,00:26:46,1,11,0,6,2,4,2,4,6,6,1,0,3,2,4,21.0
Boris,Diaw,2015-02-19,SAS,LAC,00:16:10,1,3,1,1,0,0,0,3,3,1,0,0,2,3,3,7.75
Richard,Jefferson,2015-02-19,DAL,OKC,00:6:33,1,1,0,0,0,0,0,1,1,0,0,0,2,1,2,2.25
Mitch,McGary,2015-02-19,OKC,DAL,00:17:51,2,5,0,0,0,2,0,3,3,0,1,0,3,3,4,8.25
Perry,Jones,2015-02-19,OKC,DAL,00:9:58,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,1.25
Patrick,Mills,2015-02-19,SAS,LAC,00:12:42,1,7,0,5,0,0,0,1,1,0,1,0,2,1,2,4.25
