first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Ty,Lawson,2015-01-25,DEN,WAS,2538,10,20,3,5,8,8,2,1,3,12,3,0,2,1,31,59.25
D.J.,Augustin,2015-01-25,DET,TOR,2241,12,20,5,9,6,6,0,4,4,8,0,0,2,1,35,53.5
James,Harden,2015-01-25,HOU,LAL,2111,12,20,4,11,9,10,1,7,8,5,2,0,6,0,37,57.5
Anthony,Davis,2015-01-25,NOP,DAL,2368,8,18,0,0,12,14,6,4,10,3,5,1,1,3,28,56.5
Kevin,Durant,2015-01-25,OKC,CLE,2396,12,23,1,5,7,9,1,5,6,9,0,2,1,3,32,57.0
Monta,Ellis,2015-01-25,DAL,NOP,2115,16,27,4,9,0,0,2,3,5,2,1,0,1,2,36,48.75
Chris,Paul,2015-01-25,LAC,PHO,2188,7,11,3,5,6,7,0,8,8,12,2,0,4,2,23,54.5
LeBron,James,2015-01-25,CLE,OKC,2315,11,25,2,6,10,13,0,7,7,5,1,2,2,1,34,56.25
Thaddeus,Young,2015-01-25,MIN,ATL,2551,11,17,0,3,4,5,4,2,6,7,1,0,1,4,26,45.5
DeMar,DeRozan,2015-01-25,TOR,DET,2085,8,14,1,2,8,10,0,6,6,4,2,0,0,1,25,43.0
Paul,Millsap,2015-01-25,ATL,MIN,1952,8,12,2,4,2,2,1,4,5,6,4,0,1,3,20,43.75
Kawhi,Leonard,2015-01-25,SAS,MIL,2180,4,11,1,5,10,12,4,10,14,2,3,1,0,3,19,48.0
Hassan,Whiteside,2015-01-25,MIA,CHI,1477,6,10,0,0,2,4,6,7,13,0,0,12,0,4,14,54.25
Al,Horford,2015-01-25,ATL,MIN,1868,8,9,0,0,3,3,1,5,6,4,1,2,1,2,19,38.0
Rajon,Rondo,2015-01-25,DAL,NOP,2024,7,10,2,2,1,2,2,6,8,9,2,0,2,1,17,44.5
Tyreke,Evans,2015-01-25,NOP,DAL,2529,11,19,1,3,1,1,1,1,2,12,1,0,3,3,24,45.5
John,Wall,2015-01-25,WAS,DEN,2543,8,16,1,6,2,2,0,3,3,16,1,0,2,2,19,48.25
Stephen,Curry,2015-01-25,GSW,BOS,1983,6,16,1,5,9,9,0,4,4,11,2,0,3,1,22,46.5
Jared,Sullinger,2015-01-25,BOS,GSW,1796,9,17,1,5,7,9,4,5,9,3,1,0,2,4,26,43.25
Klay,Thompson,2015-01-25,GSW,BOS,1925,11,19,3,7,6,8,1,1,2,1,0,0,1,4,31,36.0
Nikola,Vucevic,2015-01-25,ORL,IND,2069,11,17,0,0,5,5,0,7,7,0,0,0,0,3,27,35.75
Blake,Griffin,2015-01-25,LAC,PHO,2172,11,19,0,0,1,4,3,4,7,7,1,0,1,2,23,43.75
DeAndre,Jordan,2015-01-25,LAC,PHO,1927,5,5,0,0,8,15,5,9,14,2,0,4,3,4,18,45.0
Kris,Humphries,2015-01-25,WAS,DEN,1992,9,13,0,0,3,4,4,10,14,1,0,0,1,3,21,39.5
Isaiah,Thomas,2015-01-25,PHO,LAC,1471,6,11,4,8,9,9,0,1,1,1,0,0,0,4,25,29.75
Khris,Middleton,2015-01-25,MIL,SAS,1801,9,14,3,5,0,0,0,5,5,2,3,0,1,3,21,37.25
Jonas,Valanciunas,2015-01-25,TOR,DET,1692,9,15,0,0,2,2,3,8,11,0,0,3,0,4,20,39.75
Tim,Duncan,2015-01-25,SAS,MIL,1864,9,13,0,0,2,2,4,7,11,2,1,3,5,3,20,42.25
Greg,Monroe,2015-01-25,DET,TOR,2129,9,17,0,0,3,5,8,8,16,4,0,0,3,5,21,45.5
Russell,Westbrook,2015-01-25,OKC,CLE,2371,7,26,3,6,5,7,4,5,9,11,2,1,2,3,22,56.25
Carlos,Boozer,2015-01-25,LAL,HOU,1333,9,13,0,0,0,0,4,7,11,2,0,1,2,2,18,35.75
Kevin,Love,2015-01-25,CLE,OKC,2145,6,10,5,7,2,4,3,10,13,1,0,1,3,1,19,39.75
Evan,Turner,2015-01-25,BOS,GSW,1899,7,12,1,1,4,6,2,5,7,7,1,1,4,4,19,40.75
Ryan,Anderson,2015-01-25,NOP,DAL,1665,6,10,2,3,4,4,1,4,5,1,0,1,0,1,18,28.75
Andrew,Bogut,2015-01-25,GSW,BOS,1704,6,10,0,0,1,1,4,9,13,4,1,1,2,2,13,38.25
Mo,Williams,2015-01-25,MIN,ATL,2281,8,15,4,9,0,0,1,6,7,6,1,0,4,2,20,39.75
Damjan,Rudez,2015-01-25,IND,ORL,1757,7,10,4,7,0,0,1,2,3,1,1,0,1,1,18,26.75
Tristan,Thompson,2015-01-25,CLE,OKC,1848,3,4,0,0,4,8,5,11,16,1,0,3,0,3,10,37.5
Dwyane,Wade,2015-01-25,MIA,CHI,2322,10,18,0,0,6,6,1,2,3,3,0,0,5,3,26,31.75
George,Hill,2015-01-25,IND,ORL,1217,7,15,1,6,2,3,1,5,6,3,1,1,0,1,17,33.5
J.J.,Redick,2015-01-25,LAC,PHO,1841,7,12,3,4,3,3,1,2,3,0,1,0,1,3,20,26.75
Wilson,Chandler,2015-01-25,DEN,WAS,2279,8,19,4,9,0,0,5,4,9,1,1,1,1,4,20,38.25
Dirk,Nowitzki,2015-01-25,DAL,NOP,1971,8,19,2,8,6,8,0,6,6,1,1,0,1,3,24,35.5
Paul,Pierce,2015-01-25,WAS,DEN,1974,4,9,1,2,10,14,0,3,3,3,0,1,2,0,19,28.75
David,West,2015-01-25,IND,ORL,2043,8,15,0,1,4,4,0,4,4,3,2,0,2,4,20,32.5
Dwight,Powell,2015-01-25,DAL,NOP,925,2,2,0,0,6,8,5,1,6,2,0,1,0,1,10,22.5
